-288
-305
75
352
701
912
928
655
300
70
-12
55
213
527
876
1266
1671
2008
2008
1507
723
4
-329
-115
572
1451
2112
2244
1796
939
7
-616
-654
-113
719
1436
1731
1472
771
-201
-1121
-1575
-1419
-860
-29
903
1652
1950
1628
828
-13
-667
-1076
-1241
-1142
-813
-433
-188
-169
-366
-819
-1341
-1630
-1566
-1170
-568
173
883
1295
1363
1090
367
-707
-1704
-2277
-2267
-1866
-1051
-178
175
112
37
-143
-404
-431
-55
591
1275
1796
1945
1493
693
-114
-773
-1106
-1052
-788
-563
-502
-482
